famished [fǽmɪʃt],飢えている [= very hungry]
recurrent [rɪkʌ́rənt],再発性の [= repeated]
replete [rɪplíːt],（〜が）豊富な〈with〉，いっぱいで [= filled]
senile [síːnaɪl],老齢による，老人の（⇔juvenile 若者の）
sheer [ʃɪər],"全くの [= mere, utter, downright, absolute]，切り立った [= precipitous]"
sleek [sliːk],滑らかでつやつやした [= smooth and glossy]，人あたりが良い
snide [snaɪd],皮肉な [= sarcastic]
sturdily [stə́ːrdili],しっかりと [= persistently]
sumptuous [sʌ́mptʃuəs],"豪華な [= splendid, magnificent]，金をかけた [= costly]"
taut [tɔːt],"張り詰めた [= tense]（⇔slack），整然とした [= tidy, neat]"
tenuous [ténjuəs],"希薄な [= rare, thin]，内容の乏しい [= flimsy, superficial]"
terse [təːrs],"簡潔な [= condensed, compressed, laconic]"
translucent [trænslúːsənt],半透明の
upstage [ʌ̀pstéɪdʒ],舞台後方の（⇔downstage 舞台前方の）
vigilant [vídʒələnt],慎重な，油断のない [= watchful]
critical [krítɪkəl],（〜に）批判的な〈of〉，重大な
obtuse [əbtjúːs],"鈍い，鈍角の [= blunt, insensitive]（⇔acute）"
flawless [flɔ́ːləs],非の打ち所がない [= impeccable]
intact [ɪntǽkt],"損なわれていない [= untouched, whole, unimpaired]，元のままの"
voluptuous [vəlʌ́ptʃuəs],"肉感的な [= sensual, sexy, sultry]"
identical [aɪdéntɪkəl],一卵性の，同一の [= the same]
